date,category,title,article_count,clean_title,keywords
2025-08-13,economy,"한화호텔앤드리조트, '안토' 브랜드로 프리미엄 리조트 시장 진출",28,한화호텔앤드리조트 안토 브랜드로 프리미엄 리조트 시장 진출,"['한화호텔앤드리조트', '프리미엄', '리조트']"
2025-08-13,economy,"롯데카드, ISMS-P 인증 획득",26,롯데카드 ISMS P 인증 획득,"['롯데카드', '인증', '획득', 'ISMS']"
2025-08-13,economy,"홈플러스, 고강도 구조조정 돌입",26,홈플러스 고강도 구조조정 돌입,"['홈플러스', '강도', '구조조정']"
2025-08-13,economy,"NH아문디, ‘하나로TDF’ 순자산 6000억 넘겨",20,NH아문디 하나로TDF 순자산 6000억 넘겨,"['아문', '하나로', '자산', 'NH', 'TDF']"
2025-08-13,economy,한국-베트남 협력 강화에 집중,20,한국 베트남 협력 강화에 집중,"['베트남', '집중']"
2025-08-13,economy,"두나무, 베트남 가상자산 거래소 설립 지원",19,두나무 베트남 가상자산 거래소 설립 지원,"['나무', '베트남', '가상', '자산', '설립']"
2025-08-13,economy,"현대차 이정호 영업부장, ‘판매거장’ 등극",18,현대차 이정호 영업부장 판매거장 등극,"['현대차', '이정호', '부장', '거장', '등극']"
2025-08-12,economy,대구신보 특례보증 및 소비쿠폰 효과,28,대구신보 특례보증 및 소비쿠폰 효과,"['구신', '특례', '보증', '쿠폰']"
2025-08-12,economy,"LH, 공공분양 청약저축 납입액 공개",26,LH 공공분양 청약저축 납입액 공개,"['공공', '분양', '청약', '저축', '납입', 'LH']"
2025-08-12,economy,"인천시, 하나금융과 노인 일자리 MOU 체결",24,인천시 하나금융과 노인 일자리 MOU 체결,"['인천시', '노인', '일자리']"
2025-08-12,economy,외국인 수급 ETF 및 탄소중립 펀드 성과,20,외국인 수급 ETF 및 탄소중립 펀드 성과,"['외국인', '수급', '탄소', '중립', '펀드', '성과', 'ETF']"
2025-08-12,economy,"정부·통신 3사, AI 투자용 3000억 펀드 조성한다",19,정부 통신 3사 AI 투자용 3000억 펀드 조성한다,"['통신', '펀드', '조성', 'AI']"
2025-08-12,economy,"이호정 SK네트웍스 사장, '소통·안전' 현장경영 강화",17,이호정 SK네트웍스 사장 소통 안전 현장경영 강화,"['이호정', 'SK네트웍스', '사장', '소통', '안전', '장경영', 'SK']"
2025-08-12,economy,"한전, 올 상반기 영업이익 5.9조…8분기 연속 흑자",17,한전 올 상반기 영업이익 5 9조 8분기 연속 흑자,"['한전', '이익']"
2025-08-12,economy,"LS에코에너지, 베트남에 첫 해저케이블 공장 짓는다",15,LS에코에너지 베트남에 첫 해저케이블 공장 짓는다,"['에코', '에너지', '베트남', '해저', '케이블', '공장', 'LS']"
2025-08-12,economy,"셀트리온, 이탈리아서 자가면역·항암제 수주 확대",15,셀트리온 이탈리아서 자가면역 항암제 수주 확대,"['셀트리온', '이탈리아', '자가', '면역', '항암제']"
2025-08-12,economy,코레일 하반기 1200명 신규채용…열차승무 직렬 신설,15,코레일 하반기 1200명 신규채용 열차승무 직렬 신설,"['레일', '신규', '채용', '열차', '승무', '직렬', '신설']"
2025-08-11,economy,취약계층 대상 소비쿠폰 찾아가는 서비스,36,취약계층 대상 소비쿠폰 찾아가는 서비스,"['계층', '쿠폰']"
2025-08-11,economy,전기차 배터리 양극재 급성장,27,전기차 배터리 양극재 급성장,"['기차', '배터리', '양극', '급성장']"
2025-08-11,economy,"SK이노베이션, 임원 업무용 차량을 국산 전기차로 전환",25,SK이노베이션 임원 업무용 차량을 국산 전기차로 전환,"['SK이노베이션', '임원', '업무', '차량', '국산', '전기', '차로', 'SK']"
2025-08-11,economy,"민주당, 주식 양도세 대주주 기준 50억 원 유지 주장",25,민주당 주식 양도세 대주주 기준 50억 원 유지 주장,"['민주당', '도세', '대주주']"
2025-08-11,economy,미국 관세 영향으로 8월 초 수출 4.3% 감소,24,미국 관세 영향으로 8월 초 수출 4 3 감소,"['미국', '관세', '8월']"
2025-08-11,economy,새마을금고 신입직원 공개채용,24,새마을금고 신입직원 공개채용,"['새마을금고', '신입', '직원', '채용']"
2025-08-11,economy,"아이오닉 6 N, 굿우드 페스티벌에서 뜨거운 관심",23,아이오닉 6 N 굿우드 페스티벌에서 뜨거운 관심,"['아이오', '우드', '페스티벌']"
2025-08-11,economy,"용인시, 미국 시장 진출 전략 세미나 개최",21,용인시 미국 시장 진출 전략 세미나 개최,"['용인시', '미국', '세미나']"
2025-08-11,economy,"카카오, 편의점 택배 예약 서비스 출시",20,카카오 편의점 택배 예약 서비스 출시,"['카카오', '편의점', '택배', '예약']"
2025-08-11,economy,"소노인터내셔널, 상장 연기…“티웨이항공 자본 확충부터”",18,소노인터내셔널 상장 연기 티웨이항공 자본 확충부터,"['인터내셔널', '상장', '연기', '티웨이항공', '자본', '확충']"
2025-08-22,economy,"SK와 게이츠, 에너지 협력 강화",77,SK와 게이츠 에너지 협력 강화,"['게이츠', '에너지', 'SK']"
2025-08-22,economy,공공기관 안전 관리 강화 발표,21,공공기관 안전 관리 강화 발표,"['공공', '기관', '안전']"
2025-08-22,economy,"티몬, 회생절차 종결 및 오아시스마켓 본격 경영 전망",18,티몬 회생절차 종결 및 오아시스마켓 본격 경영 전망,"['티몬', '회생', '절차', '종결', '오아시스']"
2025-08-22,economy,"SK가스-포스코홀딩스, 청록수소 개발 협력",14,SK가스 포스코홀딩스 청록수소 개발 협력,"['가스', '청록', '수소', 'SK']"
2025-08-22,economy,"한경협 ""새정부 경제성장전략, 新활력 불어넣는 마중물""",14,한경협 새정부 경제성장전략 활력 불어넣는 마중물,"['경협', '경제성장', '활력', '마중']"
2025-08-22,economy,'대선 공약' 공공갈등조정비서관 공개채용,13,대선 공약 공공갈등조정비서관 공개채용,"['대선', '공약', '공공', '비서관', '채용']"
2025-08-22,economy,"빙그레, 서주 상대 '메로나' 디자인 소송 2심서 승소",13,빙그레 서주 상대 메로나 디자인 소송 2심서 승소,"['빙그레', '서주', '상대', '메로나', '디자인']"
2025-08-22,economy,"""미국행 우편물에 중국·베트남 제품 있는지 확인하세요""",12,미국행 우편물에 중국 베트남 제품 있는지 확인하세요,"['미국', '우편물', '중국', '베트남', '제품', '확인']"
2025-08-22,economy,"'냉장면 1위' 풀무원, 실온면 시장 뛰어든다",12,냉장면 1위 풀무원 실온면 시장 뛰어든다,"['냉장', '풀무원', '실온']"
2025-08-22,economy,"“금어기 풀렸다”… 쿠팡·이마트, 꽃게로 최저가 경쟁",12,금어기 풀렸다 쿠팡 이마트 꽃게로 최저가 경쟁,"['금어', '쿠팡', '이마트', '꽃게', '경쟁']"
2025-08-21,economy,"이재명 대통령-빌 게이츠, 미래산업 논의",62,이재명 대통령 빌 게이츠 미래산업 논의,"['이재명', '대통령', '빌 게이츠', '미래산업']"
2025-08-21,economy,"빌 게이츠, SK와 바이오·AI 협력 논의",55,빌 게이츠 SK와 바이오 AI 협력 논의,"['빌 게이츠', '바이오', 'SK', 'AI']"
2025-08-21,economy,"금융당국, 석유화학 업계 자구노력 강조",28,금융당국 석유화학 업계 자구노력 강조,"['당국', '석유화학', '업계', '자구']"
2025-08-21,economy,"롯데 유통군, AI 혁신 비전 공표",28,롯데 유통군 AI 혁신 비전 공표,"['롯데', '비전', '공표', 'AI']"
2025-08-21,economy,"정부와 지자체, 소상공인 및 도시재생 지원 확대",27,정부와 지자체 소상공인 및 도시재생 지원 확대,"['지자체', '소상', '공인', '도시', '재생']"
2025-08-21,economy,"대통령실, 미 반도체 지분 요구 보도 '사실무근'",24,대통령실 미 반도체 지분 요구 보도 사실무근,"['대통령', '반도체', '요구', '사실무근']"
2025-08-21,economy,"대우건설·LG전자, 고급 브랜드 전략 강화",24,대우건설 LG전자 고급 브랜드 전략 강화,"['대우건설', 'LG전자', '고급', 'LG']"
2025-08-21,economy,"현대모비스, 차량용 반도체 연구개발 ISO 인증 최고 등급 획득",24,현대모비스 차량용 반도체 연구개발 ISO 인증 최고 등급 획득,"['현대모비스', '차량', '반도체', '연구개발', '인증', '등급', '획득', 'ISO']"
2025-08-21,economy,"SKT, 생활밀착형 구독 상품 출시",22,SKT 생활밀착형 구독 상품 출시,"['생활', '밀착', '구독', '상품', 'SKT']"
2025-08-21,economy,"포스코퓨처엠, 양극재 포트폴리오 완성",20,포스코퓨처엠 양극재 포트폴리오 완성,"['양극', '포트폴리오', '완성']"
2025-08-20,economy,"울산시, 소상공인 경영안전자금 200억 원 지원",47,울산시 소상공인 경영안전자금 200억 원 지원,"['울산시', '소상', '공인', '안전']"
2025-08-20,economy,"대전시, 6개 기업과 873억 투자유치 협약",36,대전시 6개 기업과 873억 투자유치 협약,"['대전시', '유치']"
2025-08-20,economy,"농심, 케이팝 데몬 헌터스 협업 제품 출시",33,농심 케이팝 데몬 헌터스 협업 제품 출시,"['농심', '케이', '데몬', '헌터스', '협업', '제품']"
2025-08-20,economy,상생페이백 제도 시행,32,상생페이백 제도 시행,"['상생', '페이']"
2025-08-20,economy,"SK텔레콤·현대건설·앳홈, 국제 디자인 어워드 다수 수상",29,SK텔레콤 현대건설 앳홈 국제 디자인 어워드 다수 수상,"['SK텔레콤', '현대건설', '국제', '디자인', '워드', '다수', 'SK']"
2025-08-20,economy,"충남도, 민간 참여 벤처펀드 결성",28,충남도 민간 참여 벤처펀드 결성,"['충남', '민간', '벤처', '펀드', '결성']"
2025-08-20,economy,구윤철 부총리 PBR 오류 발언 논란,27,구윤철 부총리 PBR 오류 발언 논란,"['발언', 'PBR']"
2025-08-20,economy,"현대차, 세계경제학자대회에서 수소 비전 선보여",23,현대차 세계경제학자대회에서 수소 비전 선보여,"['현대차', '세계', '경제학자', '대회', '수소', '비전']"
2025-08-20,economy,"SK에코플랜트, 환경 자회사 매각으로 사업 재편",21,SK에코플랜트 환경 자회사 매각으로 사업 재편,"['에코', '플랜트', '환경', '자회사', '재편', 'SK']"
2025-08-20,economy,"정부, 석유화학산업 재도약을 위한 구조개편 추진",21,정부 석유화학산업 재도약을 위한 구조개편 추진,"['석유화학', '도약', '구조']"
2025-08-19,economy,한국투자증권과 신한자산운용의 새로운 투자 상품 출시,30,한국투자증권과 신한자산운용의 새로운 투자 상품 출시,"['신한', '자산운용', '상품']"
2025-08-19,economy,중견기업 수출 역대 최대 기록,29,중견기업 수출 역대 최대 기록,['중견기업']
2025-08-19,economy,"중소기업계, 노조법 개정 우려 표해",24,중소기업계 노조법 개정 우려 표해,['노조']
2025-08-19,economy,"한국은행 총재, 내수 회복 진단 및 스테이블코인 발행 제안",24,한국은행 총재 내수 회복 진단 및 스테이블코인 발행 제안,"['한국은행 총재', '내수', '발행', '제안']"
2025-08-19,economy,현대차그룹 싱가포르 혁신센터 조명,23,현대차그룹 싱가포르 혁신센터 조명,"['현대차', '싱가포르', '조명']"
2025-08-19,economy,"서울시, 모아주택에 사업성 보정계수 도입",22,서울시 모아주택에 사업성 보정계수 도입,"['서울시', '모아', '주택', '보정', '계수']"
2025-08-19,economy,"코인원, 이성현 단독 대표 체제로 전환",22,코인원 이성현 단독 대표 체제로 전환,"['인원', '이성현', '체제']"
2025-08-19,economy,"대통령실, 체코 원전 수출 불공정 합의 의혹 진상 파악 지시",21,대통령실 체코 원전 수출 불공정 합의 의혹 진상 파악 지시,"['대통령', '체코', '원전', '불공', '진상', '파악', '지시']"
2025-08-19,economy,"OCI홀딩스, 美텍사스 100MW 태양광 사업 매각",20,OCI홀딩스 텍사스 100MW 태양광 사업 매각,"['텍사스', 'MW', '태양광', 'OCI']"
2025-08-19,economy,"한화오션-현대건설, 해상풍력 EPC 협력 체결",20,한화오션 현대건설 해상풍력 EPC 협력 체결,"['한화', '오션', '현대건설', '해상', '풍력', 'EPC']"
2025-08-18,economy,"서울시, 소상공인 위한 안심통장 출시",36,서울시 소상공인 위한 안심통장 출시,"['서울시', '소상', '공인', '안심', '통장']"
2025-08-18,economy,"현대차 3대 경영진, 오토모티브 뉴스 100주년 기념상 수상",32,현대차 3대 경영진 오토모티브 뉴스 100주년 기념상 수상,"['현대차', '경영진', '오토', '모티브', '기념상']"
2025-08-18,economy,KCGI자산운용 공모펀드 순자산 111% 급증,31,KCGI자산운용 공모펀드 순자산 111 급증,"['자산운용', '공모', '펀드', '자산', '급증', 'KCGI']"
2025-08-18,economy,시지메드텍 상반기 매출 급성장,28,시지메드텍 상반기 매출 급성장,['급성장']
2025-08-18,economy,"넥스트레이드, 79개 종목 거래 일시 중단",23,넥스트레이드 79개 종목 거래 일시 중단,"['넥스트', '레이드', '일시']"
2025-08-18,economy,"인도, 8년 만의 세제 개편으로 민심 달래기",23,인도 8년 만의 세제 개편으로 민심 달래기,"['인도', '세제', '민심']"
2025-08-18,economy,서울 아파트 전세 줄고 월세 비중 급증,23,서울 아파트 전세 줄고 월세 비중 급증,"['아파트', '전세', '월세', '비중', '급증']"
2025-08-18,economy,"기아, 2026 카니발 출시",22,기아 2026 카니발 출시,"['기아', '카니발']"
2025-08-18,economy,"미국 롯데리아 1호점, 미군 특별 대우 화제",22,미국 롯데리아 1호점 미군 특별 대우 화제,"['미국', '롯데리아', '미군', '대우']"
2025-08-18,economy,"서부발전, 중소기업 해외진출 지원",22,서부발전 중소기업 해외진출 지원,"['서부', '발전', '해외']"
2025-08-29,economy,이준석의 소비쿠폰 정책 비판,31,이준석의 소비쿠폰 정책 비판,"['이준석', '쿠폰']"
2025-08-29,economy,한국투자 '미국 테크 펀드' 흥행,26,한국투자 미국 테크 펀드 흥행,"['미국', '테크', '펀드', '흥행']"
2025-08-29,economy,"KB국민은행, 180명 하반기 채용",16,KB국민은행 180명 하반기 채용,"['국민은행', '채용', 'KB']"
2025-08-29,economy,"SNT모티브, 美 루이지애나 공장인수…현지진출 본격화",14,SNT모티브 루이지애나 공장인수 현지진출 본격화,"['모티브', '루이지애나', '공장', '현지', 'SNT']"
2025-08-29,economy,"금융위 내년 예산안, 성장동력 조성·약자 지원에 방점",13,금융위 내년 예산안 성장동력 조성 약자 지원에 방점,"['예산안', '동력', '조성', '약자', '방점']"
2025-08-29,economy,"롯데케미칼, ‘제5회 파트너사 환경세미나’ 개최",13,롯데케미칼 제5회 파트너사 환경세미나 개최,"['롯데케미칼', '파트너', '환경', '세미나']"
