date,category,title,article_count
2025-05-01,total,"LG디스플레이, 세계 최초 청색 인광 OLED 패널 제품화 성능 검증",19
2025-04-30,total,"콘진원, 대중음악 뮤지션 위한 '2025 에브리씽 위 두 이즈 뮤직' 공모 진행",35
2025-04-30,total,"유영상 SKT 대표, 과방위 청문회 출석",33
2025-04-30,total,"이재명 ""내란 종식·위기 극복·국민통합 갈망하는 모든 국민의 후보""",32
2025-04-30,total,"검찰, 윤 전 대통령 부부 사저 압수수색 중",29
2025-04-30,total,"현대차·기아, CDP 기후변화 대응·수자원 관리 부문 수상",28
2025-04-30,total,"LG디스플레이, CDP 기후변화 대응 평가서 9년 연속 IT 부문 '탄소경영 섹터 아너스' 선정",26
2025-04-30,total,"대한항공, 경기 부천시와 '미래항공교통 및 항공 안전 연구개발센터' 신설 추진",25
2025-04-30,total,위례-신사선 등 5개 사업 예타 대상 선정···전남대병원 미래형 뉴스마트병원 예타 통과,22
2025-04-30,total,"iM증권, 5개 분기 연속 적자 끊고 흑자 전환 성공",22
2025-04-30,total,"에어부산, 영남 지역 산불피해 이재민 위해 3000만원 기부",21
2025-04-29,total,대우건설 1분기 매출 2조원…영업익 31.8% 증가,134
2025-04-29,total,"국민의힘 대선 후보 경선 결과, 김문수·한동훈 후보 결선 진출",54
2025-04-29,total,"한덕수, 헌재법 개정안 거부권…“현행 헌법과 상충”",54
2025-04-29,total,대구 북구 산불 진화율 65%…일출과 동시에 헬기 투입,38
2025-04-29,total,경주페이 혜택 증대로 지역경제 활성화 가속화,35
2025-04-29,total,‘유심 교체’ 첫날 가입자 3만4천명 이탈,34
2025-04-29,total,"포스코, 지주사 출범후 첫 글로벌 채권 발행 성공",32
2025-04-29,total,제103회 어린이날 기념행사 개최,30
2025-04-29,total,"WSJ “트럼프, 車 관세 영향 완화 예정”",25
2025-04-29,total,"삼성디스플레이, QD-OLED 기술 브랜드 BI 공개",25
2025-04-28,total,"르노, 올해 1분기 전세계 자동차 시장서 전년 동기 대비 6.5% 증가 실적 기록",81
2025-04-28,total,"문재인, 이재명 후보 선출 축하…""정권교체 기대""",81
2025-04-28,total,"진천, 보은, 군포 3개 지역에서 어린이날 큰잔치 개최",37
2025-04-28,total,청주 고교에서 특수학생 흉기난동...교사 등 3명 부상,34
2025-04-28,total,"SKT, 유심 교체 온라인 예약시스템 운영 시작",31
2025-04-28,total,대구 북구 함지산서 산불…민가 확산 '우려',31
2025-04-28,total,"카카오, 고용부 주관 '2025 미래내일 일경험사업' ESG 지원형 운영기관 선정",25
2025-04-28,total,"한진그룹-LS그룹, 항공우주사업·UAM 협력",25
2025-04-28,total,"홍준표 국민의힘 대선 후보, 중소기업 애로사항 공약에 반영 요청받아",25
2025-04-28,total,"HD현대중공업, 중남미 잠수함 시장 진출 본격화",24
2025-05-09,total,"국민의힘 '단일화 초강경 대치'‥김문수, 의총서 퇴장",74
2025-05-09,total,제267대 교황 선출에 종교계 축하 메시지 잇따라,57
2025-05-09,total,"김문수 ""지도부 주도 강제 단일화 응할 수 없다""",36
2025-05-09,total,"김문수 국민의힘 대선 후보, 홍준표 전 대구시장에게 상임선대위원장직 제안",27
2025-05-09,total,"전국법관대표회의, 임시회 열고 사법부 신뢰 훼손 문제 논의",20
2025-05-09,total,"HJ중공업, KAI와 고속 상륙정 장비 국산화 나서",19
2025-05-09,total,"LG화학, 협력사 탄소중립 달성 위해 본격 나서",19
2025-05-09,total,대법원 앞에서 기습시위 벌인 대학생 4명 현행범 체포,18
2025-05-09,total,올해 1학기 의대생 8305명 유급·46명 제적,17
2025-05-09,total,"삼성전자 비스포크 AI 콤보·OLED TV, 호주 캔스타 블루 최고 혁신상",17
2025-05-08,total,"국민의힘, 후보간 단일화 갈등 고조",128
2025-05-08,total,"김문수 대선 후보, 한덕수 예비후보에 단일화 2차 회동 제안",50
2025-05-08,total,"이재명 대선후보, 경제5단체장 간담회 참석",37
2025-05-08,total,"롯데홈쇼핑, 어버이날 맞아 '어르신의 봄날' 행사",35
2025-05-08,total,"이재명, 어버이날 맞아 노인 정책 발표...""기초연금 부부감액 단계적 감소""",32
2025-05-08,total,"LS마린솔루션, 사상 최대 매출 달성하며 흑자 전환",31
2025-05-08,total,공무원의 과실치사 및 성추행 사건,28
2025-05-08,total,"북한, 동해상으로 단거리 탄도미사일 수 발 발사",27
2025-05-08,total,조국 전 대표 아들 대학원 입시비리 혐의 기소유예 처분,24
2025-05-08,total,"DL이앤씨, 울릉공항 건설 마지막 케이슨 설치",23
2025-05-07,total,"이재명 측, 선거법 파기환송심 공판기일 변경 신청",80
2025-05-07,total,매출 2283억…전년비 27%↑ AI·재생에너지 수요가 실적 견인,68
2025-05-07,total,"최태원 SK 회장, SK텔레콤 해킹 사태 대국민 사과",62
2025-05-07,total,"홍준표 전 대구시장 ""윤석열, 나라도 망치고 당도 망쳐""",51
2025-05-07,total,"안의원, 당 지도부 향해 ""단일화 밀어붙일 거였다면 경선 왜 치렀냐""",27
2025-05-07,total,"포스코 홀딩스, LG 화학과 CCU 메가 프로젝트 협력",27
2025-05-07,total,외국인 이주노동자 근로환경 개선 위한 행복일터 선정 및 지원,26
2025-05-07,total,"삼성SDI, 독일 에너지 전시회서 혁신상 수상",26
2025-05-07,total,"롯데렌터카, ‘차방정 플러스 멤버십’ 출시",25
2025-05-07,total,"BAT로스만스, 새로운 담배 브랜드 '글로벌 에디션 바이 던힐' 출시",23
2025-05-06,total,"권영세 ""김문수, 단일화 약속 무너뜨리면 국민 배신""",120
2025-05-06,total,제103주년 기념 철원군 어린이날 행사 개최,28
2025-05-06,total,"삼성SDI, 인터배터리 유럽 2025 참가... 차세대 배터리 제품 대거 선보여",26
2025-05-06,total,"트럼프, 의약품 관세 2주 내 발표 예고...한국 제약·바이오 업계 긴장",26
2025-05-06,total,"백종원 대표, 방송활동 중단 선언하며 제2창업 원년 선포",24
2025-05-06,total,"김문수, 대선 일정 중단 선언…""경선 왜 했나""",22
2025-05-06,total,"한덕수?이낙연 6일 오찬 회동 가져 ""개헌 연대 구축해 개헌 추진 협력""",21
2025-05-06,total,"HD현대-머스크, 탈탄소 해운 기술 발전 및 글로벌 통합 물류 서비스 협력",18
2025-05-06,total,"서울 관악구 흉기난동범 검거, 대전 음주운전 20대 남성 검거",16
2025-05-06,total,"한덕수 무소속 대선 예비후보, 관훈토론회 참석",16
2025-05-05,total,국민의힘 대선 후보와 무소속 한덕수 예비 후보의 단일화 신경전,47
2025-05-05,total,대선 후보 3자 가상 대결에 이재명 1위...보수 단일 후보는 한덕수,29
2025-05-05,total,부처님오신날 만난 대선후보들,27
2025-05-05,total,"이재명, 아동수당 지급 연령 18세 미만까지 확대",26
2025-05-05,total,"이주호 권한대행, 7일까지 유급·제적 확정",25
2025-05-05,total,5일 오전 충남 태안 해역서 규모 3.7 지진 발생,25
2025-05-05,total,"SKT ""유심 교체 100만…오늘부터 신규 가입 중단""",24
2025-05-05,total,어린이날 전남 완도 한 리조트서 일산화탄소 누출 사고 발생,24
2025-05-05,total,"트럼프 ""외국 영화에 100% 관세 부과 절차 시작 승인""",18
2025-05-05,total,"필리핀 한국인 납치사건, 사흘만에 무사풀려나",17
2025-05-16,total,"김문수 대선 후보, 수원 지동시장에서 지지 호소",133
2025-05-16,total,"이재명 후보 지지 선언한 김상욱 의원, 유세 현장서 포옹",48
2025-05-16,total,"한화 품에 안긴 아워홈, 신임 대표이사에 김태원 한화갤러리아 부사장 선임",38
2025-05-16,total,"대법, 지귀연 부장판사 접대 의혹 사실관계 확인 나서",29
2025-05-16,total,"HD현대 정기선 부회장, USTR 대표 만나 한미 조선산업 협력방안 논의",26
2025-05-16,total,"양평고속도로 노선 변경 특혜 의혹 수사, 경찰 관계기관 압수수색",24
2025-05-16,total,"메디포스트, 별도기준 1Q 매출액 203억원 달성... 전년동기 대비 6.9% 증가",19
2025-05-16,total,"현대차·기아, 서울대 손잡고 스마트 팩토리 구현",19
2025-05-16,total,서부지법 난동사태 당시 폭행 혐의 등 피고인 4명 각각 징역형,14
2025-05-16,total,"정부, 3단계 스트레스 DSR 수도권과 지방 차등 적용",14
2025-05-15,total,"이재명 후보, 전남 지역 유세서 동서화합·국민통합 메시지 전하다",128
2025-05-15,total,"토스증권, 1분기 순이익 640억원 달성...전년 동기 대비 5배 이상 성장",64
2025-05-15,total,"김문수 대선 후보, 12·3 비상계엄에 대해 사과",50
2025-05-15,total,손흥민 협박 일당 경찰에 체포돼...구체적인 사실관계 조사 중,38
2025-05-15,total,"김용태 비대위원장, 윤석열 전 대통령에 탈당 권고",33
2025-05-15,total,"민주당, 지귀연 부장판사 유흥주점 방문 의혹 제기",29
2025-05-15,total,"하나로TDF, 3년 수익률 26.36%·5년 수익률 41.2%로 TDF2025 중 수익률 1위",28
2025-05-15,total,"카카오, 환경부와 종이팩 회수율 제고 및 재활용 위한 순환 자원 생태계 구축 나서",25
2025-05-15,total,"BYD코리아, 가정의 달 맞아 '패밀리 EV데이' 진행",24
2025-05-15,total,"홍준표, 30년전 노무현 권유 따라 꼬마민주당 갔더라면 지금과 같은 수모 없을 것",23
2025-05-14,total,"이재명, 부산서 '해수부 부산 이전' 공약…산업은행 이전은 '선그어'",77
2025-05-14,total,"국민의힘 김문수 대선 후보, 우주항공청 방문",71
2025-05-14,total,"다음·네이트, 대선 특집 페이지 개편...후보자 정보 및 유권자 참여 강화",46
2025-05-14,total,"삼성전자, 6년 연속 시각?청각 장애인 TV 무상보급",35
2025-05-14,total,"농협은행, 신보와 6000억원 규모 금융지원 업무협약 체결",28
2025-05-14,total,"KG모빌리티, 이탈리아서 브랜드 론칭…액티언 출시",27
2025-05-14,total,"이준석, 홍준표 저격한 권영세 향해 ""사기 경선 피해자에게 인성 말할 자격 있나""",26
2025-05-14,total,"경기도, 50인 미만 소규모 사업장 대상 '찾아가는 산업재해 예방 교육' 확대 추진",25
2025-05-14,total,"기아, 인도공과대에 58억 투자…5년간 미래 모빌리티 인재 양성",25
2025-05-14,total,"동아에스티-메디웨일, 디지털 헬스케어 사업 협력",24
2025-05-13,total,"이재명 후보, 경북 구미에서 유세 진행",106
2025-05-13,total,"김문수 국민의힘 대선 후보, 국립신암선열공원 참배",87
2025-05-13,total,경기 이천시 대형 물류센터서 화재…178명 대피,36
2025-05-13,total,"SK, 반도체 소재 등 중복 사업 조정 포트폴리오 리밸런싱 '속도'",30
2025-05-13,total,홍준표 지지자·광주 직능단체 이재명 지지 선언,30
2025-05-13,total,"KGM, 인도네시아 핀다드와 국민차·전기버스 공동 개발 추진",27
2025-05-13,total,"하이트진로, 주요 맥주 제품 출고가 2.7% 인상",26
2025-05-13,total,웹툰작가 주호민 씨 아들 정서적 학대 혐의 특수교사 항소심서 무죄,24
2025-05-13,total,'손자 사망' 급발진 소송서 운전자 패소…법원 '페달 오조작',23
2025-05-13,total,"임태희 경기도교육감, 매니페스토 평가 최고등급 획득",23
2025-05-12,total,"이재명, 대선 공식선거운동 첫날 방탄복 입고 출정식",189
2025-05-12,total,"메디톡스, 1분기 매출 17% 성장...역대 최대 실적 달성",87
2025-05-12,total,"김혜경, '선거법 위반' 항소심도 벌금 150만원",46
2025-05-12,total,"윤석열 전 대통령, 내란 혐의 재판 위해 법원 공개 출석",45
2025-05-12,total,"한국관광공사, 산불 피해지역 '여행+동행' 캠페인 전개",33
2025-05-12,total,"전남, 공공배달앱 '먹깨비'와 협력해 '사랑애 서포터즈' 홍보 이벤트 진행",30
2025-05-12,total,사실혼 관계의 여성 살해 후 극단 선택한 30대 남성 사건 발생,29
2025-05-12,total,"경찰, 허경영 명예대표에 구속영장 신청",28
2025-05-12,total,양당 대선후보 'AI강국' 공약 쏟아내도 구체적 재원마련은 '나몰라라',27
2025-05-12,total,"LG CNS, 신한은행과 챗GPT 기반 AI 서비스 구축",24
2025-05-23,total,故 노무현 대통령 서거 16주기 추도사 “모두가 함께 잘사는 대동세상 만들겠다”,81
2025-05-23,total,"이준석 후보, 이재명 후보 내란 세력 단일화 예측에 ""내란 세력과 함께할 일 없다"" 일축",61
2025-05-23,total,"동서식품, 커피 제품 가격 평균 7.7% 인상",28
2025-05-23,total,"접대 의혹 지귀연 판사, 대법원에 소명서 제출",21
2025-05-23,total,"기아 EV3, 유럽 신차 안전성 평가 '유로 NCAP' 최고 등급 획득",21
2025-05-23,total,윤석열 전 대통령 비화폰 서버 기록 확보한 경찰,20
2025-05-23,total,네이버 뉴스제휴위원회 6월 출범…심사규정 제정·제휴사 평가,20
2025-05-23,total,주한미군 일부 철수론에 입장 밝힌 국방부,19
2025-05-23,total,"삼성전자, 초슬림 스마트폰 '갤럭시 S25 엣지' 출시",19
2025-05-23,total,"대우건설, 인도네시아 대통령 예방해 협력 방안 논의",18
2025-05-22,total,"김문수 국민의힘 대선 후보, 의협 방문 의료 대란 사태 사과",63
2025-05-22,total,"더불어민주당, 김대남 전 행정관 영입 번복에 경위 파악",39
2025-05-22,total,"두산에너빌리티, 협력사와의 상생 협력 강화",34
2025-05-22,total,임신협박한 손흥민 전 여친 등 2명 구속,31
2025-05-22,total,"경북 포항시, 국가 '분산에너지 특화지역' 최종 후보지 선정",29
2025-05-22,total,"SK하이닉스, 321단 낸드 적용 UFS 4.1 개발",26
2025-05-22,total,"김문수, 정치권 기득권 해체·세대교체 핵심 '정치 판갈이' 구상 발표",24
2025-05-22,total,"경기도, AI 기업에 고성능 컴퓨팅 자원 무상 지원",21
2025-05-22,total,"삼성바이오로직스, 바이오의약품 위탁 개발·생산(CDMO) 사업과 바이오시밀러(복제약) 사업 완전 분리",21
2025-05-22,total,호남권 에너지전환 협력을 위한 정책간담회 개최,20
